YEAR,MO,DY,HR,IT,IT clear,IT EXT,HREL
2020,12,27,15,339.05,338.12,467.77,2.14
2020,12,27,16,135.58,138.6,224.73,2.56
2020,12,27,17,8.62,5.2,14.55,3.05
2020,12,27,18,0,0,0,3.05
2020,12,27,19,0,0,0,3.11
2020,12,27,20,0,0,0,3.11
2020,12,27,21,0,0,0,3.11
2020,12,27,22,0,0,0,3.11
2020,12,27,23,0,0,0,3.11
2020,12,28,0,0,0,0,3.05
2020,12,28,1,0,0,0,2.93
2020,12,28,2,0,0,0,2.81
2020,12,28,3,0,0,0,2.62
2020,12,28,4,0,0,0,2.56
2020,12,28,5,0,0,0,2.44
2020,12,28,6,0,0,0,2.44
2020,12,28,7,42.91,42.67,89.4,2.44
2020,12,28,8,225.95,235.12,346.77,2.56
2020,12,28,9,379.78,422.77,567.73,2.5
2020,12,28,10,512.45,566.52,731.42,2.44
2020,12,28,11,574.43,650.8,826.67,2.38
2020,12,28,12,628.56,669.27,847.05,2.38
2020,12,28,13,596.42,620.73,791.1,2.38
2020,12,28,14,480.86,508.4,662.67,2.38
2020,12,28,15,314.56,342.67,470.52,2.38
2020,12,28,16,124.64,143.15,227.7,2.44
2020,12,28,17,8.89,5.77,15.55,2.62
2020,12,28,18,0,0,0,2.81
2020,12,28,19,0,0,0,2.87
2020,12,28,20,0,0,0,2.93
2020,12,28,21,0,0,0,2.93
2020,12,28,22,0,0,0,2.99
2020,12,28,23,0,0,0,3.05
2020,12,29,0,0,0,0,3.17
2020,12,29,1,0,0,0,3.36
2020,12,29,2,0,0,0,3.72
2020,12,29,3,0,0,0,4.03
2020,12,29,4,0,0,0,4.15
2020,12,29,5,0,0,0,4.15
2020,12,29,6,0,0,0,4.09
2020,12,29,7,45.72,41.83,88.3,4.03
2020,12,29,8,237.86,233.85,345.8,3.91
2020,12,29,9,428.66,427.02,567.3,3.91
2020,12,29,10,563.02,572.75,731.6,4.09
2020,12,29,11,627.96,657.8,827.52,4.27
2020,12,29,12,622.41,676.52,848.52,4.39
2020,12,29,13,582.52,627.27,793.15,4.39
2020,12,29,14,421.38,514.48,665.23,4.33
2020,12,29,15,290.63,348.25,473.4,4.33
2020,12,29,16,103.55,147.65,230.8,4.33
2020,12,29,17,7.2,6.4,16.6,4.39
2020,12,29,18,0,0,0,4.46
2020,12,29,19,0,0,0,4.58
2020,12,29,20,0,0,0,4.64
2020,12,29,21,0,0,0,4.64
2020,12,29,22,0,0,0,4.58
2020,12,29,23,0,0,0,4.46
2020,12,30,0,0,0,0,4.39
2020,12,30,1,0,0,0,4.27
2020,12,30,2,0,0,0,4.15
2020,12,30,3,0,0,0,4.03
2020,12,30,4,0,0,0,3.91
2020,12,30,5,0,0,0,3.78
2020,12,30,6,0,0,0,3.66
2020,12,30,7,29.72,44.8,87.3,3.66
2020,12,30,8,130.59,243.5,344.95,3.72
2020,12,30,9,245.28,434.17,567,3.6
2020,12,30,10,360.89,579.95,731.92,3.36
2020,12,30,11,415.95,665.08,828.48,3.17
2020,12,30,12,384.54,683.1,850.1,3.11
2020,12,30,13,380.4,633.02,795.33,3.05
2020,12,30,14,299.8,519.2,667.85,3.11
2020,12,30,15,185.33,351.8,476.4,3.11
2020,12,30,16,78.58,149.2,233.98,3.17
2020,12,30,17,6.7,6.58,17.73,3.23
2020,12,30,18,0,0,0,3.3
2020,12,30,19,0,0,0,3.36
2020,12,30,20,0,0,0,3.3
2020,12,30,21,0,0,0,3.17
2020,12,30,22,0,0,0,3.11
2020,12,30,23,0,0,0,2.99
2020,12,31,0,0,0,0,2.93
2020,12,31,1,0,0,0,2.81
2020,12,31,2,0,0,0,2.69
2020,12,31,3,0,0,0,2.56
2020,12,31,4,0,0,0,2.44
2020,12,31,5,0,0,0,2.26
2020,12,31,6,0,0,0,2.2
2020,12,31,7,46.3,43.65,86.42,2.14
2020,12,31,8,244.75,243.58,344.23,2.26
2020,12,31,9,440.16,436.42,566.83,2.44
2020,12,31,10,589.01,583.85,732.35,2.56
2020,12,31,11,674.85,672.35,829.55,2.62
2020,12,31,12,695.59,692.5,851.8,2.5
2020,12,31,13,647.52,641.98,797.6,2.44
2020,12,31,14,520.81,526.58,670.6,2.44
2020,12,31,15,357.24,356.6,479.48,2.38
2020,12,31,16,154.48,152.27,237.23,2.38
2020,12,31,17,9.68,6.85,18.9,2.44
2020,12,31,18,0,0,0,2.38
2020,12,31,19,0,0,0,2.44
2020,12,31,20,0,0,0,2.5
2020,12,31,21,0,0,0,2.62
2020,12,31,22,0,0,0,2.75
2020,12,31,23,0,0,0,2.87
2021,1,1,0,0,0,0,2.99
2021,1,1,1,0,0,0,3.05
2021,1,1,2,0,0,0,3.17
2021,1,1,3,0,0,0,3.3
2021,1,1,4,0,0,0,3.42
2021,1,1,5,0,0,0,3.42
2021,1,1,6,0,0,0,3.48
2021,1,1,7,24.29,38.95,85.62,3.48
2021,1,1,8,137.02,229.12,343.6,3.36
2021,1,1,9,277.32,416.7,566.75,3.23
2021,1,1,10,372.47,564.2,732.88,3.11
2021,1,1,11,417.9,648,830.73,3.11
2021,1,1,12,376.52,660.42,853.6,3.11
2021,1,1,13,372.45,619.4,799.95,3.17
2021,1,1,14,308.83,511.88,673.42,3.11
2021,1,1,15,236.79,347.77,482.62,3.11
2021,1,1,16,115.98,148.35,240.58,3.11
2021,1,1,17,9.14,7.05,20.15,2.99
2021,1,1,18,0,0,0,2.99
2021,1,1,19,0,0,0,2.99
2021,1,1,20,0,0,0,2.99
2021,1,1,21,0,0,0,2.93
2021,1,1,22,0,0,0,2.93
2021,1,1,23,0,0,0,2.93
2021,1,2,0,0,0,0,2.93
2021,1,2,1,0,0,0,2.93
2021,1,2,2,0,0,0,2.87
2021,1,2,3,0,0,0,2.81
2021,1,2,4,0,0,0,2.69
2021,1,2,5,0,0,0,2.56
2021,1,2,6,0,0,0,2.5
2021,1,2,7,42.86,43.55,84.92,2.5
2021,1,2,8,245.26,245.5,343.12,2.44
2021,1,2,9,442.62,441,566.8,2.01
2021,1,2,10,587.26,591.8,733.55,1.71
2021,1,2,11,663.78,681.45,832.02,1.46
2021,1,2,12,703.42,699.55,855.52,1.34
2021,1,2,13,654.2,650.73,802.42,1.28
2021,1,2,14,540.62,535.85,676.35,1.34
2021,1,2,15,369.81,366.05,485.9,2.08
2021,1,2,16,160.18,160.38,244,2.32
2021,1,2,17,10.46,8.33,21.48,1.77
2021,1,2,18,0,0,0,1.71
2021,1,2,19,0,0,0,1.71
2021,1,2,20,0,0,0,1.71
2021,1,2,21,0,0,0,1.71
2021,1,2,22,0,0,0,1.71
2021,1,2,23,0,0,0,1.71
2021,1,3,0,0,0,0,1.77
2021,1,3,1,0,0,0,1.77
2021,1,3,2,0,0,0,1.77
2021,1,3,3,0,0,0,1.71
2021,1,3,4,0,0,0,1.65
2021,1,3,5,0,0,0,1.65
2021,1,3,6,0,0,0,1.65
2021,1,3,7,44.75,43.77,84.35,1.77
2021,1,3,8,245.77,246.08,342.75,1.95
2021,1,3,9,444.14,440.67,566.98,1.71
2021,1,3,10,595.02,590.38,734.35,1.46
2021,1,3,11,682.62,679.8,833.45,1.53
2021,1,3,12,704.05,699.02,857.55,1.53
2021,1,3,13,652.83,649.5,805,1.46
2021,1,3,14,543.25,535.52,679.38,1.46
2021,1,3,15,373.15,366.48,489.23,1.46
2021,1,3,16,165.47,162.33,247.5,2.2
2021,1,3,17,11.37,8.98,22.88,2.01
2021,1,3,18,0,0,0,1.89
2021,1,3,19,0,0,0,1.77
2021,1,3,20,0,0,0,1.71
2021,1,3,21,0,0,0,1.71
2021,1,3,22,0,0,0,1.65
2021,1,3,23,0,0,0,1.65
2021,1,4,0,0,0,0,1.65
2021,1,4,1,0,0,0,1.71
2021,1,4,2,0,0,0,1.71
2021,1,4,3,0,0,0,1.77
2021,1,4,4,0,0,0,1.77
2021,1,4,5,0,0,0,1.77
2021,1,4,6,0,0,0,1.77
2021,1,4,7,42.49,41.12,83.85,1.83
2021,1,4,8,242.59,237.73,342.52,2.62
2021,1,4,9,433.85,429.65,567.3,2.32
2021,1,4,10,581.41,577.25,735.25,2.5
2021,1,4,11,671.35,666.52,834.98,2.62
2021,1,4,12,692.44,687.02,859.67,2.75
2021,1,4,13,646.91,640.3,807.67,2.81
2021,1,4,14,537.99,529.52,682.48,2.81
2021,1,4,15,370.88,363.67,492.65,2.87
2021,1,4,16,165.57,162.17,251.1,3.85
2021,1,4,17,11.78,9.35,24.35,3.36
2021,1,4,18,0,0,0,3.17
2021,1,4,19,0,0,0,3.11
2021,1,4,20,0,0,0,3.05
2021,1,4,21,0,0,0,3.05
2021,1,4,22,0,0,0,2.99
2021,1,4,23,0,0,0,2.99
2021,1,5,0,0,0,0,2.93
2021,1,5,1,0,0,0,2.87
2021,1,5,2,0,0,0,2.81
2021,1,5,3,0,0,0,2.75
2021,1,5,4,0,0,0,2.69
2021,1,5,5,0,0,0,2.62
2021,1,5,6,0,0,0,2.56
2021,1,5,7,25.43,39.52,83.48,2.56
2021,1,5,8,207.25,233.02,342.42,3.11
2021,1,5,9,376.92,424.48,567.75,2.5
2021,1,5,10,526.86,571.92,736.33,2.2
2021,1,5,11,608.93,660.7,836.67,2.26
2021,1,5,12,596.8,681.8,861.98,2.44
2021,1,5,13,593.69,636.15,810.48,2.56
2021,1,5,14,448.78,525.52,685.73,2.62
2021,1,5,15,305.14,360.7,496.17,2.69
2021,1,5,16,129.77,160.52,254.75,3.17
2021,1,5,17,10.12,9.52,25.88,3.36
2021,1,5,18,0,0,0,3.17
2021,1,5,19,0,0,0,3.05
2021,1,5,20,0,0,0,2.99
2021,1,5,21,0,0,0,2.87
2021,1,5,22,0,0,0,2.81
2021,1,5,23,0,0,0,2.75
2021,1,6,0,0,0,0,2.69
2021,1,6,1,0,0,0,2.62
2021,1,6,2,0,0,0,2.56
2021,1,6,3,0,0,0,2.5
2021,1,6,4,0,0,0,2.44
2021,1,6,5,0,0,0,2.38
2021,1,6,6,0,0,0,2.32
2021,1,6,7,46.11,44.92,83.17,2.26
2021,1,6,8,256.2,251.4,342.48,2.2
2021,1,6,9,455.17,450.42,568.35,1.83
2021,1,6,10,609.05,605.35,737.52,1.71
2021,1,6,11,702.03,699.83,838.5,1.53
2021,1,6,12,723.75,723.2,864.38,1.28
2021,1,6,13,680.85,675.52,813.4,1.04
2021,1,6,14,567.12,561.83,689.05,0.98
2021,1,6,15,396.87,390.7,499.77,0.98
2021,1,6,16,183.1,180.67,258.48,2.14
2021,1,6,17,14.62,12.23,27.5,1.89
2021,1,6,18,0,0,0,1.77
2021,1,6,19,0,0,0,1.77
2021,1,6,20,0,0,0,1.71
2021,1,6,21,0,0,0,1.65
2021,1,6,22,0,0,0,1.59
2021,1,6,23,0,0,0,1.53
2021,1,7,0,0,0,0,1.53
2021,1,7,1,0,0,0,1.53
2021,1,7,2,0,0,0,1.53
2021,1,7,3,0,0,0,1.46
2021,1,7,4,0,0,0,1.4
2021,1,7,5,0,0,0,1.34
2021,1,7,6,0,0,0,1.34
2021,1,7,7,43.06,45.12,83,1.46
2021,1,7,8,257.06,252.88,342.67,2.01
2021,1,7,9,437.62,453.12,569.1,1.28
2021,1,7,10,564.48,608,738.88,0.98
2021,1,7,11,670.12,701,840.45,0.92
2021,1,7,12,698.06,722.77,866.92,0.85
2021,1,7,13,626.87,675.35,816.45,0.85
2021,1,7,14,532.11,560.88,692.5,0.92
2021,1,7,15,379.41,389.33,503.48,0.98
2021,1,7,16,182.86,179.77,262.3,1.71
2021,1,7,17,14.71,12.17,29.17,1.89
2021,1,7,18,0,0,0,1.71
2021,1,7,19,0,0,0,1.59
2021,1,7,20,0,0,0,1.46
2021,1,7,21,0,0,0,1.34
2021,1,7,22,0,0,0,1.34
2021,1,7,23,0,0,0,1.34
2021,1,8,0,0,0,0,1.34
2021,1,8,1,0,0,0,1.34
2021,1,8,2,0,0,0,1.34
2021,1,8,3,0,0,0,1.34
2021,1,8,4,0,0,0,1.34
2021,1,8,5,0,0,0,1.34
2021,1,8,6,0,0,0,1.4
2021,1,8,7,43.34,42.6,82.92,1.59
2021,1,8,8,251.48,246.67,343,2.08
2021,1,8,9,445.82,446.02,569.98,1.4
2021,1,8,10,602.8,600.25,740.35,1.34
2021,1,8,11,700.36,694.75,842.55,1.34
2021,1,8,12,714.55,718.05,869.58,1.34
2021,1,8,13,661.38,671.4,819.6,1.28
2021,1,8,14,558.16,558,696.02,1.22
2021,1,8,15,364.47,388.2,507.27,1.22
2021,1,8,16,166.93,180.8,266.17,2.08
2021,1,8,17,14.85,12.85,30.95,2.01
2021,1,8,18,0,0,0,1.77
2021,1,8,19,0,0,0,1.53
2021,1,8,20,0,0,0,1.4
2021,1,8,21,0,0,0,1.4
2021,1,8,22,0,0,0,1.4
2021,1,8,23,0,0,0,1.4
2021,1,9,0,0,0,0,1.4
2021,1,9,1,0,0,0,1.4
2021,1,9,2,0,0,0,1.46
2021,1,9,3,0,0,0,1.46
2021,1,9,4,0,0,0,1.46
2021,1,9,5,0,0,0,1.53
2021,1,9,6,0,0,0,1.53
2021,1,9,7,41.16,41.3,82.95,1.65
2021,1,9,8,247.92,243.08,343.45,1.77
2021,1,9,9,445.18,440.85,571,1.53
2021,1,9,10,600.73,594.5,741.98,1.59
2021,1,9,11,693.72,689.25,844.77,1.65
2021,1,9,12,718.1,713.4,872.38,1.65
2021,1,9,13,672.73,669.58,822.88,1.65
2021,1,9,14,564.47,558.55,699.67,1.71
2021,1,9,15,397.7,390.77,511.12,1.77
2021,1,9,16,188.3,183.95,270.12,1.77
2021,1,9,17,16.45,13.8,32.8,1.83
2021,1,9,18,0,0,0,1.95
2021,1,9,19,0,0,0,1.95
2021,1,9,20,0,0,0,2.01
2021,1,9,21,0,0,0,2.01
2021,1,9,22,0,0,0,2.01
2021,1,9,23,0,0,0,2.01
2021,1,10,0,0,0,0,1.95
2021,1,10,1,0,0,0,1.95
2021,1,10,2,0,0,0,1.89
2021,1,10,3,0,0,0,1.83
2021,1,10,4,0,0,0,1.83
2021,1,10,5,0,0,0,1.77
2021,1,10,6,0,0,0,1.77
2021,1,10,7,47.52,44.5,83.08,1.83
2021,1,10,8,257.28,252.92,344.05,1.71
2021,1,10,9,459.5,456.12,572.15,1.28
2021,1,10,10,621.29,614.35,743.75,0.92
2021,1,10,11,700.52,694.42,847.12,0.85
2021,1,10,12,733.04,727.55,875.27,0.85
2021,1,10,13,669.39,684.9,826.25,0.79
2021,1,10,14,578.87,572.23,703.4,0.85
2021,1,10,15,405.24,399.62,515.08,0.92
2021,1,10,16,192.81,189.42,274.12,1.34
2021,1,10,17,17.35,14.8,34.73,1.65
2021,1,10,18,0,0,0,1.89
2021,1,10,19,0,0,0,2.2
2021,1,10,20,0,0,0,2.5
2021,1,10,21,0,0,0,2.69
2021,1,10,22,0,0,0,2.75
2021,1,10,23,0,0,0,2.75
2021,1,11,0,0,0,0,2.81
2021,1,11,1,0,0,0,2.81
2021,1,11,2,0,0,0,2.81
2021,1,11,3,0,0,0,2.81
2021,1,11,4,0,0,0,2.81
2021,1,11,5,0,0,0,2.81
2021,1,11,6,0,0,0,2.75
2021,1,11,7,40.13,42.27,83.3,2.75
2021,1,11,8,239.06,246.42,344.8,2.62
2021,1,11,9,353.7,445.88,573.48,2.38
2021,1,11,10,447.35,601.95,745.65,1.71
2021,1,11,11,458.61,696.33,849.62,1.28
2021,1,11,12,414.04,716.1,878.3,1.16
2021,1,11,13,332.05,670.52,829.73,1.1
2021,1,11,14,204.59,558.17,707.23,1.1
2021,1,11,15,147.45,389.75,519.1,1.28
2021,1,11,16,63.23,183.67,278.2,1.95
2021,1,11,17,12.3,14.38,36.73,2.08
2021,1,11,18,0,0,0,2.14
2021,1,11,19,0,0,0,2.2
2021,1,11,20,0,0,0,2.32
2021,1,11,21,0,0,0,2.44
2021,1,11,22,0,0,0,2.5
2021,1,11,23,0,0,0,2.62
2021,1,12,0,0,0,0,2.69
2021,1,12,1,0,0,0,2.81
2021,1,12,2,0,0,0,2.87
2021,1,12,3,0,0,0,2.93
2021,1,12,4,0,0,0,2.93
2021,1,12,5,0,0,0,2.99
2021,1,12,6,0,0,0,2.99
2021,1,12,7,44.17,41.65,83.65,2.99
2021,1,12,8,249.46,244.85,345.7,2.93
2021,1,12,9,447.95,444.23,574.92,2.81
2021,1,12,10,605.41,599.75,747.7,2.44
2021,1,12,11,702.21,696.55,852.25,2.08
2021,1,12,12,729.81,724.2,881.45,1.95
2021,1,12,13,685.09,680.5,833.33,1.77
2021,1,12,14,575.34,569.35,711.12,1.71
2021,1,12,15,403.27,400.48,523.2,1.71
2021,1,12,16,194.16,193.15,282.33,2.01
2021,1,12,17,18.94,16.58,38.8,2.08
2021,1,12,18,0,0,0,2.01
2021,1,12,19,0,0,0,1.95
2021,1,12,20,0,0,0,1.95
2021,1,12,21,0,0,0,1.95
2021,1,12,22,0,0,0,1.95
2021,1,12,23,0,0,0,2.01
2021,1,13,0,0,0,0,2.01
2021,1,13,1,0,0,0,1.95
2021,1,13,2,0,0,0,1.83
2021,1,13,3,0,0,0,1.65
2021,1,13,4,0,0,0,1.46
2021,1,13,5,0,0,0,1.28
2021,1,13,6,0,0,0,1.16
2021,1,13,7,43.21,46.33,84.08,1.1
2021,1,13,8,261.8,258.17,346.73,0.92
2021,1,13,9,463.07,463.4,576.5,0.73
2021,1,13,10,623.84,623.35,749.85,0.49
2021,1,13,11,724.02,720.08,854.98,0.49
2021,1,13,12,740.89,745.67,884.7,0.49
2021,1,13,13,700.56,699.33,837,0.49
2021,1,13,14,584.26,585.1,715.12,0.55
2021,1,13,15,418,413.17,527.38,0.67
2021,1,13,16,203.86,201.42,286.52,1.77
2021,1,13,17,21.16,18.4,40.95,1.28
2021,1,13,18,0,0,0,1.16
2021,1,13,19,0,0,0,1.1
2021,1,13,20,0,0,0,1.04
2021,1,13,21,0,0,0,0.98
2021,1,13,22,0,0,0,0.98
2021,1,13,23,0,0,0,0.92
2021,1,14,0,0,0,0,0.92
2021,1,14,1,0,0,0,0.92
2021,1,14,2,0,0,0,0.98
2021,1,14,3,0,0,0,1.04
2021,1,14,4,0,0,0,1.1
2021,1,14,5,0,0,0,1.16
2021,1,14,6,0,0,0,1.22
2021,1,14,7,41.52,40.08,84.62,1.53
2021,1,14,8,243.84,239.12,347.88,1.83
2021,1,14,9,442.23,436.35,578.23,1.95
2021,1,14,10,597.59,589.83,752.17,2.56
2021,1,14,11,685.07,685.35,857.85,2.87
2021,1,14,12,719.95,715.2,888.08,2.87
2021,1,14,13,674.36,672.55,840.8,2.69
2021,1,14,14,568.87,565.1,719.2,2.5
2021,1,14,15,403.58,400.55,531.6,2.44
2021,1,14,16,199.58,196.5,290.75,3.36
2021,1,14,17,21.27,18.48,43.2,2.69
2021,1,14,18,0,0,0,2.5
2021,1,14,19,0,0,0,2.5
2021,1,14,20,0,0,0,2.5
2021,1,14,21,0,0,0,2.56
2021,1,14,22,0,0,0,2.62
2021,1,14,23,0,0,0,2.62
2021,1,15,0,0,0,0,2.62
2021,1,15,1,0,0,0,2.56
2021,1,15,2,0,0,0,2.5
2021,1,15,3,0,0,0,2.44
2021,1,15,4,0,0,0,2.32
2021,1,15,5,0,0,0,2.14
2021,1,15,6,0,0,0,1.89
2021,1,15,7,45.95,43.67,85.3,1.71
2021,1,15,8,254.4,249.73,349.17,1.46
2021,1,15,9,456.68,450.62,580.08,1.4
2021,1,15,10,614.81,606.67,754.6,1.4
2021,1,15,11,708.02,702.55,860.85,1.53
2021,1,15,12,734.32,730.77,891.55,1.59
2021,1,15,13,692.28,688.3,844.67,1.59
2021,1,15,14,585.39,579.42,723.35,1.59
2021,1,15,15,419.67,412.95,535.9,1.59
2021,1,15,16,210.32,205.75,295.05,2.14
2021,1,15,17,23.88,20.65,45.5,2.26
2021,1,15,18,0,0,0,2.01
2021,1,15,19,0,0,0,1.95
2021,1,15,20,0,0,0,1.83
2021,1,15,21,0,0,0,1.77
2021,1,15,22,0,0,0,1.71
2021,1,15,23,0,0,0,1.71
2021,1,16,0,0,0,0,1.65
2021,1,16,1,0,0,0,1.65
2021,1,16,2,0,0,0,1.65
2021,1,16,3,0,0,0,1.65
2021,1,16,4,0,0,0,1.65
2021,1,16,5,0,0,0,1.65
2021,1,16,6,0,0,0,1.65
2021,1,16,7,46.68,44.2,86.05,1.83
2021,1,16,8,254.09,249.92,350.62,2.08
2021,1,16,9,454.27,449.62,582.08,1.71
2021,1,16,10,612.43,605.08,757.17,1.59
2021,1,16,11,705.34,699.92,863.95,1.46
2021,1,16,12,730.51,726.3,895.15,1.59
2021,1,16,13,684.75,684.75,848.62,1.65
2021,1,16,14,581.33,575.58,727.6,1.71
2021,1,16,15,416.08,408.83,540.25,1.71
2021,1,16,16,207.29,202.95,299.38,1.83
2021,1,16,17,23.84,20.48,47.9,2.26
2021,1,16,18,0,0,0,2.26
2021,1,16,19,0,0,0,2.26
2021,1,16,20,0,0,0,2.08
2021,1,16,21,0,0,0,1.95
2021,1,16,22,0,0,0,1.83
2021,1,16,23,0,0,0,1.77
2021,1,17,0,0,0,0,1.77
2021,1,17,1,0,0,0,1.77
2021,1,17,2,0,0,0,1.77
2021,1,17,3,0,0,0,1.71
2021,1,17,4,0,0,0,1.71
2021,1,17,5,0,0,0,1.71
2021,1,17,6,0,0,0,1.71
2021,1,17,7,36.88,45.92,86.92,1.83
2021,1,17,8,260.26,255.92,352.2,1.95
2021,1,17,9,465.02,459.75,584.2,1.77
2021,1,17,10,625.7,619.17,759.85,1.16
2021,1,17,11,722.2,717.17,867.15,0.98
2021,1,17,12,750.47,746.23,898.83,0.98
2021,1,17,13,686.04,702.75,852.7,0.98
2021,1,17,14,589.53,592.3,731.9,0.98
2021,1,17,15,426.27,423.77,544.65,1.04
2021,1,17,16,217.86,214.6,303.75,2.14
2021,1,17,17,27.02,23.52,50.38,1.89
2021,1,17,18,0,0,0,1.71
2021,1,17,19,0,0,0,1.59
2021,1,17,20,0,0,0,1.4
2021,1,17,21,0,0,0,1.34
2021,1,17,22,0,0,0,1.34
2021,1,17,23,0,0,0,1.34
2021,1,18,0,0,0,0,1.34
2021,1,18,1,0,0,0,1.34
2021,1,18,2,0,0,0,1.4
2021,1,18,3,0,0,0,1.4
2021,1,18,4,0,0,0,1.46
2021,1,18,5,0,0,0,1.46
2021,1,18,6,0,0,0,1.46
2021,1,18,7,46.48,44.95,87.9,1.65
2021,1,18,8,255.34,251.33,353.92,1.83
2021,1,18,9,456.37,451.25,586.48,1.71
2021,1,18,10,611.79,605.62,762.67,1.83
2021,1,18,11,705.85,700.3,870.5,1.83
2021,1,18,12,735.4,730.42,902.6,1.83
2021,1,18,13,693.78,689.23,856.83,1.77
2021,1,18,14,587.32,580.88,736.25,1.77
2021,1,18,15,423.35,415.58,549.12,1.77
2021,1,18,16,215.41,210.33,308.15,1.83
2021,1,18,17,27.11,23.42,52.92,2.08
2021,1,18,18,0,0,0,2.2
2021,1,18,19,0,0,0,2.2
2021,1,18,20,0,0,0,2.14
2021,1,18,21,0,0,0,2.14
2021,1,18,22,0,0,0,2.08
2021,1,18,23,0,0,0,2.08
2021,1,19,0,0,0,0,2.14
2021,1,19,1,0,0,0,2.2
2021,1,19,2,0,0,0,2.26
2021,1,19,3,0,0,0,2.38
2021,1,19,4,0,0,0,2.5
2021,1,19,5,0,0,0,2.56
2021,1,19,6,0,0,0,2.5
2021,1,19,7,35.74,44.02,89,2.5
2021,1,19,8,185.6,247.7,355.77,2.69
2021,1,19,9,326.77,446.75,588.88,4.15
2021,1,19,10,478.69,602,765.6,5.19
2021,1,19,11,428.24,697.88,873.95,5.31
2021,1,19,12,306.55,722.83,906.5,5
2021,1,19,13,263.75,678.05,861.05,4.64
2021,1,19,14,186.25,568.98,740.7,4.27
2021,1,19,15,161.28,404.4,553.65,4.21
2021,1,19,16,50,199.15,312.62,4.58
2021,1,19,17,14.7,21.83,55.55,4.7
2021,1,19,18,0,0,0,5
2021,1,19,19,0,0,0,5.37
2021,1,19,20,0,0,0,5.55
2021,1,19,21,0,0,0,5.55
2021,1,19,22,0,0,0,5.37
2021,1,19,23,0,0,0,5.25
2021,1,20,0,0,0,0,5.19
2021,1,20,1,0,0,0,5.13
2021,1,20,2,0,0,0,5.13
2021,1,20,3,0,0,0,5.13
2021,1,20,4,0,0,0,5.13
2021,1,20,5,0,0,0,5.25
2021,1,20,6,0,0,0,5.37
2021,1,20,7,17.94,40.2,90.23,5.55
2021,1,20,8,85.2,234.52,357.75,6.04
2021,1,20,9,165.59,429.55,591.38,6.71
2021,1,20,10,266.66,583.08,768.65,7.32
2021,1,20,11,303.57,678.6,877.48,7.75
2021,1,20,12,327.4,704.85,910.45,7.81
2021,1,20,13,303.9,662.15,865.33,7.75
2021,1,20,14,244.88,555.08,745.17,7.63
2021,1,20,15,165.65,393.15,558.2,7.69
2021,1,20,16,75.92,194.6,317.1,8
2021,1,20,17,14.25,21.2,58.25,8
2021,1,20,18,0,0,0,7.87
2021,1,20,19,0,0,0,7.75
2021,1,20,20,0,0,0,7.63
2021,1,20,21,0,0,0,7.51
2021,1,20,22,0,0,0,7.39
2021,1,20,23,0,0,0,7.26
2021,1,21,0,0,0,0,7.2
2021,1,21,1,0,0,0,7.26
2021,1,21,2,0,0,0,7.39
2021,1,21,3,0,0,0,7.57
2021,1,21,4,0,0,0,7.69
2021,1,21,5,0,0,0,7.75
2021,1,21,6,0,0,0,7.69
2021,1,21,7,17.27,35.92,91.55,7.87
2021,1,21,8,101.95,219.35,359.85,8.36
2021,1,21,9,196.11,411.15,594,8.54
2021,1,21,10,258.53,563.88,771.8,8.06
2021,1,21,11,288.16,658.4,881.1,7.63
2021,1,21,12,219.66,707.7,914.48,7.69
2021,1,21,13,374.2,663.23,869.67,7.81
2021,1,21,14,189.54,553.38,749.7,8
2021,1,21,15,136.02,388.17,562.77,8.12
2021,1,21,16,71.18,191.12,321.58,8.24
2021,1,21,17,20.16,21.75,61.05,8.42
2021,1,21,18,0,0,0,8.24
2021,1,21,19,0,0,0,7.87
2021,1,21,20,0,0,0,7.63
2021,1,21,21,0,0,0,7.51
2021,1,21,22,0,0,0,7.39
2021,1,21,23,0,0,0,7.26
2021,1,22,0,0,0,0,7.08
2021,1,22,1,0,0,0,6.9
2021,1,22,2,0,0,0,6.77
2021,1,22,3,0,0,0,6.53
2021,1,22,4,0,0,0,6.29
2021,1,22,5,0,0,0,6.16
2021,1,22,6,0,0,0,5.98
2021,1,22,7,46.91,44.62,92.98,5.92
2021,1,22,8,252.98,249.75,362.12,5.86
2021,1,22,9,450.3,450.92,596.77,5.37
2021,1,22,10,612.14,606.85,775.08,4.64
2021,1,22,11,704.71,702.92,884.85,4.21
2021,1,22,12,741.21,738.23,918.62,4.15
2021,1,22,13,704.55,698.75,874.1,4.27
2021,1,22,14,599.06,591.8,754.3,4.46
2021,1,22,15,432.34,427.38,567.4,4.82
2021,1,22,16,227.43,222.33,326.12,5.13
2021,1,22,17,33.13,29,63.9,5.43
2021,1,22,18,0,0,0,5.62
2021,1,22,19,0,0,0,5.8
2021,1,22,20,0,0,0,5.92
2021,1,22,21,0,0,0,6.1
2021,1,22,22,0,0,0,6.23
2021,1,22,23,0,0,0,6.16
2021,1,23,0,0,0,0,6.04
2021,1,23,1,0,0,0,5.86
2021,1,23,2,0,0,0,5.68
2021,1,23,3,0,0,0,5.55
2021,1,23,4,0,0,0,5.43
2021,1,23,5,0,0,0,5.37
2021,1,23,6,0,0,0,5.25
2021,1,23,7,41.8,39.4,94.55,5.13
2021,1,23,8,243.11,240.58,364.5,4.64
2021,1,23,9,441.77,436.27,599.7,3.66
2021,1,23,10,609.85,603.92,778.5,3.11
